Location,date,confirmed,deaths,recovered,active,new_confirmed,new_deaths,new_recovered,new_active,rate_of_growth,index
Afghanistan,2020-01-22 00:00:00,0,0,0,0,,,,,,
Afghanistan,2020-01-23 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-01-24 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-01-25 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-01-26 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-01-27 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-01-28 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-01-29 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-01-30 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-01-31 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-01 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-02 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-03 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-04 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-05 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-06 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-07 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-08 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-09 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-10 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-11 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-12 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-13 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-14 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-15 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-16 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-17 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-18 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-19 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-20 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-21 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-22 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-23 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Afghanistan,2020-02-24 00:00:00,1,0,0,1,1.0,0.0,0.0,1.0,0.0,
Afghanistan,2020-02-25 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-02-26 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-02-27 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-02-28 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-02-29 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-01 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-02 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-03 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-04 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-05 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-06 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-07 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-08 00:00:00,4,0,0,4,3.0,0.0,0.0,3.0,4.0,
Afghanistan,2020-03-09 00:00:00,4,0,0,4,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-10 00:00:00,5,0,0,5,1.0,0.0,0.0,1.0,1.25,
Afghanistan,2020-03-11 00:00:00,7,0,0,7,2.0,0.0,0.0,2.0,1.4,
Afghanistan,2020-03-12 00:00:00,7,0,0,7,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-13 00:00:00,7,0,0,7,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-14 00:00:00,11,0,0,11,4.0,0.0,0.0,4.0,1.5714285714285714,
Afghanistan,2020-03-15 00:00:00,16,0,0,16,5.0,0.0,0.0,5.0,1.4545454545454546,
Afghanistan,2020-03-16 00:00:00,21,0,1,20,5.0,0.0,1.0,4.0,1.25,
Afghanistan,2020-03-17 00:00:00,22,0,1,21,1.0,0.0,0.0,1.0,1.05,
Afghanistan,2020-03-18 00:00:00,22,0,1,21,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-19 00:00:00,22,0,1,21,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-20 00:00:00,24,0,1,23,2.0,0.0,0.0,2.0,1.0952380952380953,
Afghanistan,2020-03-21 00:00:00,24,0,1,23,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-22 00:00:00,40,1,1,38,16.0,1.0,0.0,15.0,1.6521739130434783,
Afghanistan,2020-03-23 00:00:00,40,1,1,38,0.0,0.0,0.0,0.0,1.0,
Afghanistan,2020-03-24 00:00:00,74,1,1,72,34.0,0.0,0.0,34.0,1.894736842105263,
Afghanistan,2020-03-25 00:00:00,84,2,2,80,10.0,1.0,1.0,8.0,1.1111111111111112,
Afghanistan,2020-03-26 00:00:00,94,4,2,88,10.0,2.0,0.0,8.0,1.1,
Afghanistan,2020-03-27 00:00:00,110,4,2,104,16.0,0.0,0.0,16.0,1.1818181818181819,0.0
Afghanistan,2020-03-28 00:00:00,110,4,2,104,0.0,0.0,0.0,0.0,1.0,1.0
Afghanistan,2020-03-29 00:00:00,120,4,2,114,10.0,0.0,0.0,10.0,1.0961538461538463,2.0
Afghanistan,2020-03-30 00:00:00,170,4,2,164,50.0,0.0,0.0,50.0,1.4385964912280702,3.0
Afghanistan,2020-03-31 00:00:00,174,4,5,165,4.0,0.0,3.0,1.0,1.0060975609756098,4.0
Afghanistan,2020-04-01 00:00:00,237,4,5,228,63.0,0.0,0.0,63.0,1.3818181818181818,5.0
Afghanistan,2020-04-02 00:00:00,273,6,10,257,36.0,2.0,5.0,29.0,1.1271929824561404,6.0
Afghanistan,2020-04-03 00:00:00,281,6,10,265,8.0,0.0,0.0,8.0,1.0311284046692606,7.0
Afghanistan,2020-04-04 00:00:00,299,7,10,282,18.0,1.0,0.0,17.0,1.0641509433962264,8.0
Afghanistan,2020-04-05 00:00:00,349,7,15,327,50.0,0.0,5.0,45.0,1.1595744680851063,9.0
Afghanistan,2020-04-06 00:00:00,367,11,18,338,18.0,4.0,3.0,11.0,1.033639143730887,10.0
Afghanistan,2020-04-07 00:00:00,423,14,18,391,56.0,3.0,0.0,53.0,1.1568047337278107,11.0
Afghanistan,2020-04-08 00:00:00,444,14,29,401,21.0,0.0,11.0,10.0,1.0255754475703325,12.0
Afghanistan,2020-04-09 00:00:00,484,15,32,437,40.0,1.0,3.0,36.0,1.0897755610972568,13.0
Albania,2020-01-22 00:00:00,0,0,0,0,,,,,,
Albania,2020-01-23 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-01-24 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-01-25 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-01-26 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-01-27 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-01-28 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-01-29 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-01-30 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-01-31 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-01 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-02 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-03 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-04 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-05 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-06 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-07 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-08 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-09 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-10 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-11 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-12 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-13 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-14 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-15 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-16 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-17 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-18 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-19 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-20 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-21 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-22 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-23 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-24 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-25 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-26 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-27 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-28 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-02-29 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-03-01 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-03-02 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-03-03 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-03-04 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-03-05 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-03-06 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-03-07 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-03-08 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Albania,2020-03-09 00:00:00,2,0,0,2,2.0,0.0,0.0,2.0,0.0,
Albania,2020-03-10 00:00:00,10,0,0,10,8.0,0.0,0.0,8.0,5.0,
Albania,2020-03-11 00:00:00,12,1,0,11,2.0,1.0,0.0,1.0,1.1,
Albania,2020-03-12 00:00:00,23,1,0,22,11.0,0.0,0.0,11.0,2.0,
Albania,2020-03-13 00:00:00,33,1,0,32,10.0,0.0,0.0,10.0,1.4545454545454546,
Albania,2020-03-14 00:00:00,38,1,0,37,5.0,0.0,0.0,5.0,1.15625,
Albania,2020-03-15 00:00:00,42,1,0,41,4.0,0.0,0.0,4.0,1.1081081081081081,
Albania,2020-03-16 00:00:00,51,1,0,50,9.0,0.0,0.0,9.0,1.2195121951219512,
Albania,2020-03-17 00:00:00,55,1,0,54,4.0,0.0,0.0,4.0,1.08,
Albania,2020-03-18 00:00:00,59,2,0,57,4.0,1.0,0.0,3.0,1.0555555555555556,
Albania,2020-03-19 00:00:00,64,2,0,62,5.0,0.0,0.0,5.0,1.087719298245614,
Albania,2020-03-20 00:00:00,70,2,0,68,6.0,0.0,0.0,6.0,1.096774193548387,
Albania,2020-03-21 00:00:00,76,2,2,72,6.0,0.0,2.0,4.0,1.0588235294117647,
Albania,2020-03-22 00:00:00,89,2,2,85,13.0,0.0,0.0,13.0,1.1805555555555556,
Albania,2020-03-23 00:00:00,104,4,2,98,15.0,2.0,0.0,13.0,1.1529411764705881,0.0
Albania,2020-03-24 00:00:00,123,5,10,108,19.0,1.0,8.0,10.0,1.1020408163265305,1.0
Albania,2020-03-25 00:00:00,146,5,17,124,23.0,0.0,7.0,16.0,1.1481481481481481,2.0
Albania,2020-03-26 00:00:00,174,6,17,151,28.0,1.0,0.0,27.0,1.217741935483871,3.0
Albania,2020-03-27 00:00:00,186,8,31,147,12.0,2.0,14.0,-4.0,0.9735099337748344,4.0
Albania,2020-03-28 00:00:00,197,10,31,156,11.0,2.0,0.0,9.0,1.0612244897959184,5.0
Albania,2020-03-29 00:00:00,212,10,33,169,15.0,0.0,2.0,13.0,1.0833333333333333,6.0
Albania,2020-03-30 00:00:00,223,11,44,168,11.0,1.0,11.0,-1.0,0.9940828402366864,7.0
Albania,2020-03-31 00:00:00,243,15,52,176,20.0,4.0,8.0,8.0,1.0476190476190477,8.0
Albania,2020-04-01 00:00:00,259,15,67,177,16.0,0.0,15.0,1.0,1.0056818181818181,9.0
Albania,2020-04-02 00:00:00,277,16,76,185,18.0,1.0,9.0,8.0,1.0451977401129944,10.0
Albania,2020-04-03 00:00:00,304,17,89,198,27.0,1.0,13.0,13.0,1.0702702702702702,11.0
Albania,2020-04-04 00:00:00,333,20,99,214,29.0,3.0,10.0,16.0,1.0808080808080809,12.0
Albania,2020-04-05 00:00:00,361,20,104,237,28.0,0.0,5.0,23.0,1.1074766355140186,13.0
Albania,2020-04-06 00:00:00,377,21,116,240,16.0,1.0,12.0,3.0,1.0126582278481013,14.0
Albania,2020-04-07 00:00:00,383,22,131,230,6.0,1.0,15.0,-10.0,0.9583333333333334,15.0
Albania,2020-04-08 00:00:00,400,22,154,224,17.0,0.0,23.0,-6.0,0.9739130434782609,16.0
Albania,2020-04-09 00:00:00,409,23,165,221,9.0,1.0,11.0,-3.0,0.9866071428571429,17.0
Algeria,2020-01-22 00:00:00,0,0,0,0,,,,,,
Algeria,2020-01-23 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-01-24 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-01-25 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-01-26 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-01-27 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-01-28 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-01-29 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-01-30 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-01-31 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-01 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-02 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-03 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-04 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-05 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-06 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-07 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-08 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-09 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-10 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-11 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-12 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-13 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-14 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-15 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-16 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-17 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-18 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-19 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-20 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-21 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-22 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-23 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-24 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Algeria,2020-02-25 00:00:00,1,0,0,1,1.0,0.0,0.0,1.0,0.0,
Algeria,2020-02-26 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Algeria,2020-02-27 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Algeria,2020-02-28 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Algeria,2020-02-29 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Algeria,2020-03-01 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Algeria,2020-03-02 00:00:00,3,0,0,3,2.0,0.0,0.0,2.0,3.0,
Algeria,2020-03-03 00:00:00,5,0,0,5,2.0,0.0,0.0,2.0,1.6666666666666667,
Algeria,2020-03-04 00:00:00,12,0,0,12,7.0,0.0,0.0,7.0,2.4,
Algeria,2020-03-05 00:00:00,12,0,0,12,0.0,0.0,0.0,0.0,1.0,
Algeria,2020-03-06 00:00:00,17,0,0,17,5.0,0.0,0.0,5.0,1.4166666666666667,
Algeria,2020-03-07 00:00:00,17,0,0,17,0.0,0.0,0.0,0.0,1.0,
Algeria,2020-03-08 00:00:00,19,0,0,19,2.0,0.0,0.0,2.0,1.1176470588235294,
Algeria,2020-03-09 00:00:00,20,0,0,20,1.0,0.0,0.0,1.0,1.0526315789473684,
Algeria,2020-03-10 00:00:00,20,0,0,20,0.0,0.0,0.0,0.0,1.0,
Algeria,2020-03-11 00:00:00,20,0,0,20,0.0,0.0,0.0,0.0,1.0,
Algeria,2020-03-12 00:00:00,24,1,8,15,4.0,1.0,8.0,-5.0,0.75,
Algeria,2020-03-13 00:00:00,26,2,8,16,2.0,1.0,0.0,1.0,1.0666666666666667,
Algeria,2020-03-14 00:00:00,37,3,12,22,11.0,1.0,4.0,6.0,1.375,
Algeria,2020-03-15 00:00:00,48,4,12,32,11.0,1.0,0.0,10.0,1.4545454545454546,
Algeria,2020-03-16 00:00:00,54,4,12,38,6.0,0.0,0.0,6.0,1.1875,
Algeria,2020-03-17 00:00:00,60,4,12,44,6.0,0.0,0.0,6.0,1.1578947368421053,
Algeria,2020-03-18 00:00:00,74,7,12,55,14.0,3.0,0.0,11.0,1.25,
Algeria,2020-03-19 00:00:00,87,9,32,46,13.0,2.0,20.0,-9.0,0.8363636363636363,
Algeria,2020-03-20 00:00:00,90,11,32,47,3.0,2.0,0.0,1.0,1.0217391304347827,
Algeria,2020-03-21 00:00:00,139,15,32,92,49.0,4.0,0.0,45.0,1.9574468085106382,0.0
Algeria,2020-03-22 00:00:00,201,17,65,119,62.0,2.0,33.0,27.0,1.2934782608695652,1.0
Algeria,2020-03-23 00:00:00,230,17,65,148,29.0,0.0,0.0,29.0,1.2436974789915967,2.0
Algeria,2020-03-24 00:00:00,264,19,24,221,34.0,2.0,-41.0,73.0,1.4932432432432432,3.0
Algeria,2020-03-25 00:00:00,302,21,65,216,38.0,2.0,41.0,-5.0,0.9773755656108597,4.0
Algeria,2020-03-26 00:00:00,367,25,29,313,65.0,4.0,-36.0,97.0,1.4490740740740742,5.0
Algeria,2020-03-27 00:00:00,409,26,29,354,42.0,1.0,0.0,41.0,1.1309904153354633,6.0
Algeria,2020-03-28 00:00:00,454,29,31,394,45.0,3.0,2.0,40.0,1.112994350282486,7.0
Algeria,2020-03-29 00:00:00,511,31,31,449,57.0,2.0,0.0,55.0,1.1395939086294415,8.0
Algeria,2020-03-30 00:00:00,584,35,37,512,73.0,4.0,6.0,63.0,1.1403118040089086,9.0
Algeria,2020-03-31 00:00:00,716,44,46,626,132.0,9.0,9.0,114.0,1.22265625,10.0
Algeria,2020-04-01 00:00:00,847,58,61,728,131.0,14.0,15.0,102.0,1.1629392971246006,11.0
Algeria,2020-04-02 00:00:00,986,86,61,839,139.0,28.0,0.0,111.0,1.1524725274725274,12.0
Algeria,2020-04-03 00:00:00,1171,105,62,1004,185.0,19.0,1.0,165.0,1.1966626936829559,13.0
Algeria,2020-04-04 00:00:00,1251,130,90,1031,80.0,25.0,28.0,27.0,1.0268924302788844,14.0
Algeria,2020-04-05 00:00:00,1320,152,90,1078,69.0,22.0,0.0,47.0,1.0455868089233753,15.0
Algeria,2020-04-06 00:00:00,1423,173,90,1160,103.0,21.0,0.0,82.0,1.0760667903525047,16.0
Algeria,2020-04-07 00:00:00,1468,193,113,1162,45.0,20.0,23.0,2.0,1.0017241379310344,17.0
Algeria,2020-04-08 00:00:00,1572,205,237,1130,104.0,12.0,124.0,-32.0,0.9724612736660929,18.0
Algeria,2020-04-09 00:00:00,1666,235,347,1084,94.0,30.0,110.0,-46.0,0.95929203539823,19.0
Andorra,2020-01-22 00:00:00,0,0,0,0,,,,,,
Andorra,2020-01-23 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-01-24 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-01-25 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-01-26 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-01-27 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-01-28 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-01-29 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-01-30 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-01-31 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-01 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-02 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-03 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-04 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-05 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-06 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-07 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-08 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-09 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-10 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-11 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-12 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-13 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-14 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-15 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-16 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-17 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-18 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-19 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-20 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-21 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-22 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-23 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-24 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-25 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-26 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-27 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-28 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-02-29 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-03-01 00:00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
Andorra,2020-03-02 00:00:00,1,0,0,1,1.0,0.0,0.0,1.0,0.0,
Andorra,2020-03-03 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Andorra,2020-03-04 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Andorra,2020-03-05 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Andorra,2020-03-06 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Andorra,2020-03-07 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
Andorra,2020-03-08 00:00:00,1,0,0,1,0.0,0.0,0.0,0.0,1.0,
