0.075661,-0.000125,0.141273,0.178158,0.223565,0.354584,0.297142,0.554817,0.340132,0.761182,0.347171,0.942499,0.346669,0.992859,0.346830,0.999869,0.342855,1.002687,0.403446,1.003608,0.447307,1.001525,0.477575,1.000301,0.510038,1.000277,0.508652,1.000178,0.508123,1.000019
0.088158,-0.001355,0.146789,0.148284,0.228789,0.324489,0.302420,0.525645,0.348038,0.731912,0.359813,0.924669,0.359194,0.989345,0.359335,0.998964,0.355351,1.002732,0.415943,1.003680,0.459865,1.001547,0.490134,1.000301,0.522596,1.000281,0.521292,1.000181,0.520764,1.000020
0.101437,-0.001137,0.153085,0.119190,0.234407,0.293580,0.307698,0.496474,0.355554,0.702515,0.372485,0.903138,0.371729,0.984794,0.371841,0.997945,0.367848,1.002777,0.428441,1.003751,0.472424,1.001570,0.502692,1.000301,0.535155,1.000285,0.533933,1.000185,0.533404,1.000020
0.113934,0.000493,0.160945,0.088814,0.240017,0.264257,0.312979,0.467698,0.362678,0.673372,0.385187,0.877964,0.384273,0.978975,0.384342,0.997440,0.380345,1.002821,0.440938,1.003823,0.484982,1.001592,0.515250,1.000301,0.547713,1.000289,0.546574,1.000188,0.546044,1.000020
0.126431,0.001839,0.171147,0.059149,0.246020,0.234539,0.318637,0.436943,0.369806,0.643304,0.397522,0.849811,0.396830,0.971659,0.396852,0.995906,0.392841,1.002866,0.453435,1.003894,0.497541,1.001614,0.527809,1.000301,0.560272,1.000293,0.559214,1.000191,0.558684,1.000020
0.138929,0.001208,0.183294,0.034591,0.252809,0.203722,0.324677,0.404721,0.376936,0.612414,0.409090,0.819930,0.409403,0.962327,0.409363,0.994200,0.405338,1.002911,0.465932,1.003965,0.510099,1.001636,0.540367,1.000301,0.572830,1.000296,0.571855,1.000194,0.571324,1.000021
0.151426,-0.000084,0.195817,0.018746,0.260383,0.172138,0.330721,0.373192,0.383671,0.582754,0.419485,0.790346,0.421993,0.950863,0.421879,0.991809,0.417835,1.002955,0.478429,1.004037,0.522658,1.001659,0.552926,1.000301,0.585389,1.000300,0.584495,1.000198,0.583965,1.000021
0.163923,0.000013,0.208329,0.009377,0.268733,0.141594,0.336774,0.343167,0.390010,0.554813,0.429097,0.760888,0.434602,0.937037,0.434399,0.989017,0.430345,1.001926,0.490926,1.004108,0.535216,1.001681,0.565484,1.000301,0.597947,1.000304,0.597136,1.000201,0.596605,1.000021
0.176420,0.000109,0.220835,0.003941,0.278252,0.111601,0.343207,0.311397,0.396749,0.524048,0.438323,0.730775,0.447233,0.920561,0.446928,0.985139,0.442850,1.001326,0.503424,1.003793,0.547775,1.001703,0.578042,1.000301,0.610506,1.000308,0.609777,1.000204,0.609245,1.000021
0.188918,0.000205,0.233338,0.000934,0.289721,0.082267,0.350032,0.279888,0.403486,0.494080,0.446759,0.701929,0.459891,0.900859,0.459463,0.980461,0.455352,1.000941,0.515923,1.003048,0.560333,1.001699,0.590601,1.000301,0.623064,1.000311,0.622417,1.000208,0.621885,1.000022
0.201415,0.000301,0.245837,-0.000570,0.302341,0.057102,0.356871,0.250434,0.410224,0.463700,0.454803,0.673215,0.472571,0.878276,0.472010,0.974410,0.467865,0.999697,0.528420,1.002948,0.572890,1.001215,0.603161,1.000251,0.635623,1.000315,0.635058,1.000211,0.634525,1.000022
0.213912,0.000397,0.258336,-0.001610,0.314928,0.038529,0.364100,0.220963,0.417357,0.431884,0.462856,0.643391,0.485279,0.852295,0.484568,0.966873,0.480380,0.998292,0.540920,1.002074,0.585447,1.000918,0.615725,1.000013,0.648181,1.000305,0.647699,1.000214,0.647166,1.000022
0.226409,0.000493,0.270834,-0.001610,0.327489,0.025450,0.372108,0.191231,0.424487,0.400891,0.470913,0.613011,0.497616,0.823982,0.497139,0.957849,0.492900,0.996511,0.553419,1.001415,0.598005,1.000780,0.628286,0.999900,0.660738,1.000223,0.660339,1.000217,0.659806,1.000022
0.238907,0.000589,0.283331,-0.001610,0.340031,0.016246,0.380899,0.161767,0.431615,0.370617,0.478573,0.583461,0.509178,0.794785,0.509724,0.946939,0.505428,0.994032,0.565919,1.000155,0.610561,1.000110,0.640848,0.999737,0.673295,1.000181,0.672980,1.000219,0.672446,1.000023
0.251404,0.000686,0.295828,-0.001610,0.352559,0.010106,0.390863,0.132488,0.438741,0.340960,0.485833,0.555142,0.519963,0.765209,0.522328,0.933799,0.517963,0.991069,0.578420,0.998637,0.623117,0.999519,0.653413,0.999474,0.685853,1.000122,0.685623,1.000197,0.685088,1.000022
